days_ago,amount,merchant,account,category,detailed,tags
135,23.62,Bartell Drugs,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
133,8.71,Bartell Drugs,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
131,38.83,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
128,10.28,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
127,11.03,Petco,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
124,40.72,Bartell Drugs,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
120,32.84,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
117,9.00,Petco,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
116,17.77,Petco,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
115,7.74,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
114,7.00,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
113,15.39,CVS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
111,8.49,Bartell Drugs,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
110,27.57,CVS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
108,7.89,Petco,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
106,13.48,Mud Bay,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
104,38.94,Mud Bay,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
99,44.22,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
95,37.99,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
91,30.38,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
89,8.07,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
88,7.29,Bartell Drugs,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
88,9.09,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
87,13.38,Bartell Drugs,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
84,43.84,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
82,10.13,Mud Bay,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
81,9.20,Etsy,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
79,36.75,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
76,24.86,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
73,27.88,Mud Bay,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
71,25.02,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
69,19.32,USPS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
67,14.62,Bartell Drugs,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
66,12.46,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
64,37.30,Mud Bay,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
61,11.66,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
59,41.99,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
56,20.71,Mud Bay,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
52,35.99,Bartell Drugs,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
50,8.60,Petco,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
49,20.47,Petco,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
47,16.09,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
44,37.20,Petco,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
39,46.40,USPS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
34,47.48,Mud Bay,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
29,38.99,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
27,7.17,CVS,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
24,38.66,Petco,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
21,24.60,CVS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
18,23.61,Mud Bay,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
15,33.36,USPS,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
11,43.65,Etsy,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
8,16.78,CVS,checking,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
6,13.63,Etsy,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
5,12.46,Mud Bay,cfu,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
2,37.29,Petco,sofi2,other,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,
